filename,n,greedy_cost,min_cost_flow_cost,greedy_time,min_cost_flow_time,priority_cost,priority_time
input/fake_instances/fake_33_1.csv,33,342.222,315.555,0.009208,0.229666,323.193,0.242583
input/fake_instances/fake_448_6.csv,448,3620.29,2422.07,0.84325,65.3835,2633.87,90.5924
input/fake_instances/fake_43_8.csv,43,833.151,642.1,0.015917,0.784416,682.804,0.75875
input/fake_instances/fake_76_1.csv,76,1138.22,688.95,0.035834,1.98442,727.614,1.43321
input/fake_instances/fake_385_3.csv,385,3092.63,2167.01,0.930458,38.1103,2409.26,38.4717
input/fake_instances/fake_241_2.csv,241,3602.95,2774.45,0.300292,15.9955,2987.71,13.1007
input/fake_instances/fake_365_6.csv,365,2773.74,1854.02,0.600209,27.4303,2020.12,30.0751
input/fake_instances/fake_96_4.csv,96,1279.72,1050.61,0.054959,2.28917,1108.17,2.43475
input/fake_instances/fake_118_7.csv,118,1413.02,1065.5,0.070333,2.69704,1150.97,2.73904
input/fake_instances/fake_204_2.csv,204,1976.58,1453.77,0.200875,9.80392,1593.89,10.9575
input/fake_instances/fake_320_6.csv,320,2801.39,1859.57,0.455,22.6178,2024.25,28.4199
input/fake_instances/fake_3_1.csv,3,134.724,100.884,0.001125,0.019083,134.724,0.011541
input/fake_instances/fake_222_1.csv,222,2612.76,1892.54,0.24275,10.5943,2066.68,11.554
input/fake_instances/fake_306_5.csv,306,2792.36,1982.65,0.4085,21.8212,2177.81,25.403
input/fake_instances/fake_217_8.csv,217,2126.11,1404.14,0.225667,13.696,1504.44,10.9775
input/fake_instances/fake_267_1.csv,267,2940.45,1964.56,0.330917,15.9964,2177.37,16.0475
input/fake_instances/fake_343_5.csv,343,2581.4,1768.11,0.482792,26.0394,1931.69,31.4866
input/fake_instances/fake_252_8.csv,252,2111.68,1454.66,0.28675,14.2846,1569.03,16.58
input/fake_instances/fake_434_2.csv,434,2670.78,1893.67,0.721583,51.4819,2093.36,53.8448
input/fake_instances/fake_471_2.csv,471,3134,2226.66,0.824833,55.0238,2417.62,54.8014
input/fake_instances/fake_184_6.csv,184,2114.88,1425.17,0.163875,8.14263,1547.5,8.19096
input/fake_instances/fake_298_3.csv,298,2725.51,1816.22,0.388458,23.3536,1957.75,19.4845
input/fake_instances/fake_457_1.csv,457,4280.34,2848.56,0.841417,51.8992,3101.72,50.761
input/fake_instances/fake_69_6.csv,69,1153.95,800.441,0.029542,1.25937,911.205,1.0675
input/fake_instances/fake_462_8.csv,462,3568.54,2387.05,0.836583,47.4609,2609.85,56.5124
input/fake_instances/fake_412_1.csv,412,3206.4,2044.59,0.704542,42.7184,2195.61,43.1137
input/fake_instances/fake_427_8.csv,427,3071.75,2044.79,0.71775,45.8807,2242.36,49.8653
input/fake_instances/fake_107_0.csv,107,1172.15,821.005,0.063167,2.28954,886.267,2.61621
input/fake_instances/fake_132_9.csv,132,1697.8,1220,0.089667,3.22471,1298.4,3.97433
input/fake_instances/fake_142_0.csv,142,2003.57,1516.64,0.110917,3.68267,1632.98,4.46612
input/fake_instances/fake_177_9.csv,177,1854.19,1359,0.157625,6.49162,1471.4,8.34742
input/fake_instances/fake_89_3.csv,89,1463.21,893.663,0.046667,1.55933,976.763,1.62275
input/fake_instances/fake_164_3.csv,164,1650.11,1131.73,0.130416,5.14267,1222.89,6.68671
input/fake_instances/fake_278_6.csv,278,2789.46,1728.15,0.36075,17.2565,1902.19,21.5841
input/fake_instances/fake_491_7.csv,491,3643.1,2476.69,0.916042,56.2899,2696.87,59.663
input/fake_instances/fake_121_3.csv,121,1290.61,936.259,0.072334,2.75779,993.765,3.19117
input/fake_instances/fake_319_2.csv,319,2394.07,1653.22,0.430584,24.6266,1770.26,25.004
input/fake_instances/fake_17_0.csv,17,376.366,307.948,0.003625,0.083875,309.769,0.071084
input/fake_instances/fake_22_9.csv,22,436.177,363.315,0.005291,0.127542,389.238,0.127125
input/fake_instances/fake_429_7.csv,429,3192.85,2169.28,0.718917,50.1531,2406.81,44.034
input/fake_instances/fake_52_0.csv,52,987.006,700.11,0.019417,0.590291,767.071,0.64125
input/fake_instances/fake_199_3.csv,199,2160.69,1474.94,0.192292,8.83083,1614.11,8.93654
input/fake_instances/fake_67_9.csv,67,1262.43,909.668,0.031208,1.008,939.663,0.971958
input/fake_instances/fake_285_6.csv,285,2849.7,1904.52,0.398583,18.1818,2123.47,20.772
input/fake_instances/fake_387_1.csv,387,4641.82,3339.37,0.680667,37.1758,3592.75,36.4886
input/fake_instances/fake_74_3.csv,74,1170.59,920.3,0.036416,1.53158,962.601,1.32892
input/fake_instances/fake_31_3.csv,31,734.858,587.926,0.009958,0.317333,632.687,0.264083
input/fake_instances/fake_233_9.csv,233,2067.77,1485.26,0.2485,13.5183,1625.12,11.735
input/fake_instances/fake_322_4.csv,322,2600.3,1861.95,0.449333,24.4557,2039.65,27.4521
input/fake_instances/fake_206_0.csv,206,2458.07,1680.21,0.205459,9.61529,1783.64,10.2012
input/fake_instances/fake_276_9.csv,276,2897.28,1950.06,0.786208,17.5709,2126.33,18.1045
input/fake_instances/fake_94_6.csv,94,1227.55,815.255,0.048292,2.59662,889.118,2.0985
input/fake_instances/fake_367_4.csv,367,3407.93,2376.8,0.606666,31.8094,2595.08,31.0495
input/fake_instances/fake_243_0.csv,243,2051.41,1510.3,0.248542,13.1325,1606.91,12.1977
input/fake_instances/fake_341_7.csv,341,2136.3,1490.78,0.45125,26.292,1577.41,26.406
input/fake_instances/fake_179_6.csv,179,1994.93,1315.73,0.158417,7.31217,1413.25,6.58417
input/fake_instances/fake_265_3.csv,265,2019.4,1489.71,0.311584,17.3998,1601.16,15.5679
input/fake_instances/fake_304_7.csv,304,2505.35,1764.33,0.4075,19.195,1926.86,28.8826
input/fake_instances/fake_220_3.csv,220,1953.37,1365.14,0.218083,9.66717,1473.28,12.5807
input/fake_instances/fake_451_7.csv,451,3388.92,2191.35,0.771792,45.8065,2371.14,56.2485
input/fake_instances/fake_414_7.csv,414,3371.46,2258.27,0.69775,35.9537,2483.55,42.0845
input/fake_instances/fake_432_4.csv,432,3126.89,2037.14,0.755791,40.9125,2220.93,46.8666
input/fake_instances/fake_477_4.csv,477,3146.51,2208.99,0.852167,48.8656,2394.69,62.5716
input/fake_instances/fake_182_0.csv,182,2347.84,1746.49,0.158334,9.7285,1891.41,7.29117
input/fake_instances/fake_49_3.csv,49,951.113,792.749,0.0185,0.634792,834.297,0.634167
input/fake_instances/fake_162_5.csv,162,1664.92,1267.92,0.127666,6.00475,1398.36,7.32246
input/fake_instances/fake_497_1.csv,497,3540.7,2300.69,0.917167,67.4238,2521.45,59.7366
input/fake_instances/fake_127_5.csv,127,1362.05,974.015,0.08375,3.33479,1080.23,4.05288
input/fake_instances/fake_101_6.csv,101,1162.14,848.48,0.052958,2.05221,909.919,2.26371
input/fake_instances/fake_339_7.csv,339,2952.88,1918.08,0.536917,24.4147,2126.13,25.6372
input/fake_instances/fake_258_3.csv,258,2229.71,1571.02,0.310416,13.8608,1718.82,15.1636
input/fake_instances/fake_144_6.csv,144,1624.82,1189.45,0.101917,3.75733,1263.73,4.52592
input/fake_instances/fake_381_7.csv,381,4479.29,3049.37,0.63525,34.3007,3370.97,32.9682
input/fake_instances/fake_72_5.csv,72,1517.87,1063.76,0.035167,1.25771,1140.73,1.27071
input/fake_instances/fake_37_5.csv,37,720.395,586.984,0.012083,0.308958,640.009,0.396792
input/fake_instances/fake_409_2.csv,409,3016.48,1952.75,0.718125,31.981,2108.83,41.8038
input/fake_instances/fake_11_6.csv,11,297.652,202.963,0.002708,0.132125,213.744,0.072958
input/fake_instances/fake_54_6.csv,54,971.685,727.77,0.071375,1.06017,796.877,1.34396
input/fake_instances/fake_283_0.csv,283,2690.93,1776.29,0.357708,17.119,1938.54,22.6958
input/fake_instances/fake_347_1.csv,347,3258.25,2221.24,0.533167,29.5233,2415.64,28.297
input/fake_instances/fake_372_8.csv,372,3616.59,2703.69,0.632583,34.3652,2952.36,32.2163
input/fake_instances/fake_263_5.csv,263,2812.91,1934.96,0.342459,17.8936,2100.76,14.1238
input/fake_instances/fake_302_1.csv,302,2990.64,2229.31,0.425334,21.4344,2378.01,19.5602
input/fake_instances/fake_337_8.csv,337,2753.11,1891.82,0.497334,24.6973,2093.53,24.3952
input/fake_instances/fake_226_5.csv,226,2404.21,1655.54,0.323959,20.2359,1791.22,25.539
input/fake_instances/fake_7_5.csv,7,295.82,246.101,0.003917,0.068666,256.638,0.073416
input/fake_instances/fake_324_2.csv,324,2287.82,1714.45,0.851583,27.9009,1868.76,30.0639
input/fake_instances/fake_200_6.csv,200,1974.54,1326.34,0.198208,8.80533,1421.82,10.0866
input/fake_instances/fake_92_0.csv,92,1314.67,982.863,0.052209,1.94258,1116.77,2.54821
input/fake_instances/fake_361_2.csv,361,2735.73,1900.42,0.559958,31.1305,2089.14,31.1287
input/fake_instances/fake_245_6.csv,245,2214.82,1586.15,0.278166,11.7464,1772.55,14.1167
input/fake_instances/fake_159_3.csv,159,1635.28,1146.65,0.120708,5.72,1252.27,5.72546
input/fake_instances/fake_28_2.csv,28,886.053,782.105,0.0085,0.199792,866.097,0.218959
input/fake_instances/fake_416_5.csv,416,2926.88,1810.64,0.703125,36.0862,1959.6,38.0529
input/fake_instances/fake_193_8.csv,193,1904.5,1284.24,0.170542,6.74437,1413.14,8.49013
input/fake_instances/fake_453_5.csv,453,3710.51,2532.02,0.808209,60.5856,2804.19,54.4837
input/fake_instances/fake_180_2.csv,180,1504.87,1140.02,0.148834,6.21263,1228.4,6.49596
input/fake_instances/fake_475_6.csv,475,4508.19,3121.57,0.869375,64.4078,3437.89,59.6775
input/fake_instances/fake_430_6.csv,430,2881.03,1945.47,0.755291,62.5188,2139.35,46.9975
input/fake_instances/fake_239_2.csv,239,2235.77,1501.44,0.256041,11.1625,1618.72,12.2786
input/fake_instances/fake_125_7.csv,125,1547.7,1168.53,0.084542,3.55867,1283.17,3.75725
input/fake_instances/fake_358_6.csv,358,2992.39,1902.45,0.579584,32.5551,2098.33,30.3605
input/fake_instances/fake_495_3.csv,495,3864.17,2448.62,0.90175,63.2866,2669.02,59.3233
input/fake_instances/fake_160_7.csv,160,1652.5,1243.09,0.122625,5.97383,1336.51,6.47429
input/fake_instances/fake_486_9.csv,486,3657.05,2477.23,0.896083,59.6539,2728.19,51.0526
input/fake_instances/fake_146_4.csv,146,1641.08,1109.02,0.108667,4.21333,1244.74,4.28163
input/fake_instances/fake_103_4.csv,103,1572.91,1012.81,0.059333,1.90738,1100.13,2.5975
input/fake_instances/fake_35_7.csv,35,891.409,664.26,0.012625,0.293334,713.564,0.286708
input/fake_instances/fake_292_8.csv,292,2937.94,1888.69,0.389,19.6749,2057.87,20.3403
input/fake_instances/fake_70_7.csv,70,923.475,699.123,0.028125,0.901333,762.036,1.20729
input/fake_instances/fake_383_5.csv,383,4452.15,3161.89,0.676833,38.8755,3468.51,35.1291
input/fake_instances/fake_468_3.csv,468,4837.52,3495.04,0.888708,65.313,3876.21,53.3204
input/fake_instances/fake_281_2.csv,281,2631.29,1776.08,0.367958,22.2772,1937.22,18.0652
input/fake_instances/fake_56_4.csv,56,1043.63,781.218,0.023125,1.15933,848.065,0.875625
input/fake_instances/fake_13_4.csv,13,293.459,277.262,0.003042,0.057875,283.312,0.064292
input/fake_instances/fake_224_7.csv,224,2438.13,1521.57,0.241958,12.7698,1669.84,10.6621
input/fake_instances/fake_138_2.csv,138,1774.66,1211.4,0.101375,4.39058,1304.46,4.30442
input/fake_instances/fake_300_3.csv,300,2650.4,1803.55,0.4,20.6295,1956.98,22.9719
input/fake_instances/fake_83_8.csv,83,1014.36,781.776,0.04175,1.43712,850.338,1.51842
input/fake_instances/fake_261_7.csv,261,2780.16,1892.63,0.305709,14.8336,2058.81,19.8846
input/fake_instances/fake_488_6.csv,488,2928.81,2037.76,0.858208,53.12,2192.77,53.3502
input/fake_instances/fake_345_3.csv,345,3415.64,2386.01,0.522958,32.0157,2646.33,27.4174
input/fake_instances/fake_247_4.csv,247,2436.1,1665.16,0.279167,12.7655,1752.77,12.8758
input/fake_instances/fake_356_9.csv,356,2360.02,1697.71,0.493125,26.3049,1840.33,29.562
input/fake_instances/fake_363_0.csv,363,2625.09,1850.7,0.534375,29.3742,1974.29,32.0575
input/fake_instances/fake_90_2.csv,90,1229.54,900.095,0.042833,2.17988,955.026,1.83492
input/fake_instances/fake_202_4.csv,202,1982,1404.87,0.204834,8.27117,1536.56,9.26821
input/fake_instances/fake_313_9.csv,313,2617.11,1862.28,0.422791,19.775,2056.83,25.5446
input/fake_instances/fake_326_0.csv,326,2914.11,2099.55,0.483208,25.5835,2280.2,28.805
input/fake_instances/fake_5_7.csv,5,199.959,183.745,0.001334,0.025541,183.745,0.017459
input/fake_instances/fake_90_3.csv,90,1229.54,900.095,0.043375,2.07796,955.026,1.88
input/fake_instances/fake_363_1.csv,363,2625.09,1850.7,0.538584,29.2372,1974.29,33.3242
input/fake_instances/fake_356_8.csv,356,2360.02,1697.71,0.494417,26.5288,1840.33,29.9694
input/fake_instances/fake_247_5.csv,247,2436.1,1665.16,0.27075,12.4722,1752.77,12.6242
input/fake_instances/fake_5_6.csv,5,199.959,183.745,0.00125,0.023375,183.745,0.017042
input/fake_instances/fake_326_1.csv,326,2914.11,2099.55,0.469875,25.5195,2280.2,28.6563
input/fake_instances/fake_313_8.csv,313,2617.11,1862.28,0.415375,19.9049,2056.83,25.9441
input/fake_instances/fake_202_5.csv,202,1982,1404.87,0.202209,8.19304,1536.56,9.19213
input/fake_instances/fake_300_2.csv,300,2650.4,1803.55,0.403,20.7243,1956.98,22.9338
input/fake_instances/fake_138_3.csv,138,1774.66,1211.4,0.100916,5.31421,1304.46,4.21104
input/fake_instances/fake_224_6.csv,224,2438.13,1521.57,0.234958,12.5183,1669.84,10.4219
input/fake_instances/fake_345_2.csv,345,3415.64,2386.01,0.510791,31.6697,2646.33,27.6967
input/fake_instances/fake_488_7.csv,488,2928.81,2037.76,0.865959,53.2017,2192.77,53.8961
input/fake_instances/fake_83_9.csv,83,1014.36,781.776,0.045583,1.87596,850.338,1.40771
input/fake_instances/fake_261_6.csv,261,2780.16,1892.63,0.312667,13.9774,2058.81,18.2891
input/fake_instances/fake_56_5.csv,56,1043.63,781.218,0.023792,0.836041,848.065,0.868292
input/fake_instances/fake_281_3.csv,281,2631.29,1776.08,0.366416,22.4362,1937.22,18.3449
input/fake_instances/fake_468_2.csv,468,4837.52,3495.04,0.882959,64.0492,3876.21,53.678
input/fake_instances/fake_13_5.csv,13,293.459,277.262,0.002791,0.062542,283.312,0.066375
input/fake_instances/fake_35_6.csv,35,891.409,664.26,0.012708,0.2865,713.564,0.277458
input/fake_instances/fake_383_4.csv,383,4452.15,3161.89,0.680875,39.224,3468.51,35.5167
input/fake_instances/fake_292_9.csv,292,2937.94,1888.69,0.387291,20.2589,2057.87,20.3238
input/fake_instances/fake_70_6.csv,70,923.475,699.123,0.028792,0.937917,762.036,1.27029
input/fake_instances/fake_146_5.csv,146,1641.08,1109.02,0.107875,4.25454,1244.74,4.35242
input/fake_instances/fake_486_8.csv,486,3657.05,2477.23,0.8905,68.5368,2728.19,51.092
input/fake_instances/fake_103_5.csv,103,1572.91,1012.81,0.060125,2.36242,1100.13,2.43187
input/fake_instances/fake_125_6.csv,125,1547.7,1168.53,0.081917,3.62442,1283.17,3.78746
input/fake_instances/fake_239_3.csv,239,2235.77,1501.44,0.258084,11.2741,1618.72,12.939
input/fake_instances/fake_160_6.csv,160,1652.5,1243.09,0.125875,5.84596,1336.51,6.148
input/fake_instances/fake_495_2.csv,495,3864.17,2448.62,0.923667,103.77,2669.02,65.1543
input/fake_instances/fake_358_7.csv,358,2992.39,1902.45,0.53875,32.8086,2098.33,30.7484
input/fake_instances/fake_475_7.csv,475,4508.19,3121.57,0.873375,64.0385,3437.89,59.147
input/fake_instances/fake_180_3.csv,180,1504.87,1140.02,0.149125,6.08733,1228.4,6.58304
input/fake_instances/fake_430_7.csv,430,2881.03,1945.47,0.738458,55.0044,2139.35,48.7088
input/fake_instances/fake_416_4.csv,416,2926.88,1810.64,0.707333,38.0501,1959.6,39.7398
input/fake_instances/fake_28_3.csv,28,886.053,782.105,0.008959,0.208666,866.097,0.224375
input/fake_instances/fake_453_4.csv,453,3710.51,2532.02,0.9495,72.8579,2804.19,55.8861
input/fake_instances/fake_193_9.csv,193,1904.5,1284.24,0.171917,6.91042,1413.14,8.11088
input/fake_instances/fake_200_7.csv,200,1974.54,1326.34,0.194292,8.65021,1421.82,9.45104
input/fake_instances/fake_324_3.csv,324,2287.82,1714.45,0.433083,23.8167,1868.76,26.126
input/fake_instances/fake_7_4.csv,7,295.82,246.101,0.001958,0.034792,256.638,0.024959
input/fake_instances/fake_159_2.csv,159,1635.28,1146.65,0.117667,5.26879,1252.27,5.86587
input/fake_instances/fake_245_7.csv,245,2214.82,1586.15,0.275958,11.8616,1772.55,14.3482
input/fake_instances/fake_361_3.csv,361,2735.73,1900.42,0.553333,30.4337,2089.14,30.7199
input/fake_instances/fake_92_1.csv,92,1314.67,982.863,0.05,2.11888,1116.77,2.51271
input/fake_instances/fake_263_4.csv,263,2812.91,1934.96,0.331041,17.6085,2100.76,14.0313
input/fake_instances/fake_372_9.csv,372,3616.59,2703.69,0.647083,33.6189,2952.36,32.6307
input/fake_instances/fake_347_0.csv,347,3258.25,2221.24,0.533125,30.2105,2415.64,27.8035
input/fake_instances/fake_226_4.csv,226,2404.21,1655.54,0.241708,11.9344,1791.22,12.1726
input/fake_instances/fake_337_9.csv,337,2753.11,1891.82,0.519833,24.4473,2093.53,24.547
input/fake_instances/fake_302_0.csv,302,2990.64,2229.31,0.433333,21.7844,2378.01,19.5636
input/fake_instances/fake_11_7.csv,11,297.652,202.963,0.002542,0.043042,213.744,0.040166
input/fake_instances/fake_283_1.csv,283,2690.93,1776.29,0.362083,16.699,1938.54,22.8622
input/fake_instances/fake_54_7.csv,54,971.685,727.77,0.021041,0.983334,796.877,0.672
input/fake_instances/fake_72_4.csv,72,1517.87,1063.76,0.036542,1.25329,1140.73,1.17588
input/fake_instances/fake_381_6.csv,381,4479.29,3049.37,0.657292,34.3923,3370.97,33.2226
input/fake_instances/fake_409_3.csv,409,3016.48,1952.75,0.732833,32.5208,2108.83,40.6824
input/fake_instances/fake_37_4.csv,37,720.395,586.984,0.011459,0.309209,640.009,0.338125
input/fake_instances/fake_339_6.csv,339,2952.88,1918.08,0.530417,24.4267,2126.13,25.7999
input/fake_instances/fake_101_7.csv,101,1162.14,848.48,0.054416,2.32579,909.919,2.28625
input/fake_instances/fake_144_7.csv,144,1624.82,1189.45,0.103292,3.79333,1263.73,4.48708
input/fake_instances/fake_258_2.csv,258,2229.71,1571.02,0.29975,14.5512,1718.82,14.8807
input/fake_instances/fake_497_0.csv,497,3540.7,2300.69,0.933208,67.9632,2521.45,60.6487
input/fake_instances/fake_162_4.csv,162,1664.92,1267.92,0.128417,5.71767,1398.36,7.05721
input/fake_instances/fake_127_4.csv,127,1362.05,974.015,0.083,3.21242,1080.23,4.37554
input/fake_instances/fake_432_5.csv,432,3126.89,2037.14,0.729417,40.6375,2220.93,45.1579
input/fake_instances/fake_49_2.csv,49,951.113,792.749,0.018083,0.613792,834.297,0.7435
input/fake_instances/fake_182_1.csv,182,2347.84,1746.49,0.158625,9.76654,1891.41,6.98792
input/fake_instances/fake_477_5.csv,477,3146.51,2208.99,0.853333,48.5598,2394.69,62.5358
input/fake_instances/fake_451_6.csv,451,3388.92,2191.35,0.769917,46.2863,2371.14,55.993
input/fake_instances/fake_414_6.csv,414,3371.46,2258.27,0.702375,35.7479,2483.55,42.6084
input/fake_instances/fake_265_2.csv,265,2019.4,1489.71,0.308125,17.8166,1601.16,15.8075
input/fake_instances/fake_179_7.csv,179,1994.93,1315.73,0.150334,7.12067,1413.25,6.60025
input/fake_instances/fake_341_6.csv,341,2136.3,1490.78,0.458708,25.8564,1577.41,26.0839
input/fake_instances/fake_220_2.csv,220,1953.37,1365.14,0.221292,9.92029,1473.28,12.1879
input/fake_instances/fake_304_6.csv,304,2505.35,1764.33,0.408292,18.961,1926.86,28.0207
input/fake_instances/fake_206_1.csv,206,2458.07,1680.21,0.201208,8.93187,1783.64,10.14
input/fake_instances/fake_322_5.csv,322,2600.3,1861.95,0.465083,24.5315,2039.65,26.7381
input/fake_instances/fake_233_8.csv,233,2067.77,1485.26,0.270584,12.9787,1625.12,11.8172
input/fake_instances/fake_243_1.csv,243,2051.41,1510.3,0.251584,12.7684,1606.91,12.1115
input/fake_instances/fake_367_5.csv,367,3407.93,2376.8,0.571167,35.4954,2595.08,33.7645
input/fake_instances/fake_276_8.csv,276,2897.28,1950.06,0.34125,16.3112,2126.33,17.7317
input/fake_instances/fake_94_7.csv,94,1227.55,815.255,0.048584,2.41988,889.118,2.09033
input/fake_instances/fake_74_2.csv,74,1170.59,920.3,0.035667,1.38467,962.601,1.28129
input/fake_instances/fake_387_0.csv,387,4641.82,3339.37,0.683,37.4472,3592.75,37.4175
input/fake_instances/fake_31_2.csv,31,734.858,587.926,0.009583,0.254708,632.687,0.265833
input/fake_instances/fake_429_6.csv,429,3192.85,2169.28,0.752625,49.3059,2406.81,43.9949
input/fake_instances/fake_22_8.csv,22,436.177,363.315,0.005209,0.129292,389.238,0.122792
input/fake_instances/fake_17_1.csv,17,376.366,307.948,0.003958,0.077625,309.769,0.069625
input/fake_instances/fake_67_8.csv,67,1262.43,909.668,0.031083,1.31425,939.663,0.932708
input/fake_instances/fake_285_7.csv,285,2849.7,1904.52,0.3805,18.0422,2123.47,20.6618
input/fake_instances/fake_199_2.csv,199,2160.69,1474.94,0.194125,8.43392,1614.11,8.97442
input/fake_instances/fake_52_1.csv,52,987.006,700.11,0.020625,0.70525,767.071,0.822209
input/fake_instances/fake_491_6.csv,491,3643.1,2476.69,0.926,56.7083,2696.87,60.5572
input/fake_instances/fake_278_7.csv,278,2789.46,1728.15,0.346792,17.3191,1902.19,21.1343
input/fake_instances/fake_164_2.csv,164,1650.11,1131.73,0.131833,4.97513,1222.89,6.61825
input/fake_instances/fake_319_3.csv,319,2394.07,1653.22,0.438708,23.913,1770.26,24.9291
input/fake_instances/fake_121_2.csv,121,1290.61,936.259,0.070625,2.72146,993.765,3.52654
input/fake_instances/fake_132_8.csv,132,1697.8,1220,0.089708,3.82292,1298.4,3.98104
input/fake_instances/fake_107_1.csv,107,1172.15,821.005,0.064625,2.10554,886.267,2.90742
input/fake_instances/fake_89_2.csv,89,1463.21,893.663,0.047458,1.62342,976.763,1.65317
input/fake_instances/fake_177_8.csv,177,1854.19,1359,0.155875,6.666,1471.4,8.262
input/fake_instances/fake_142_1.csv,142,2003.57,1516.64,0.110792,3.65908,1632.98,5.13692
input/fake_instances/fake_462_9.csv,462,3568.54,2387.05,0.825375,47.1887,2609.85,56.9069
input/fake_instances/fake_69_7.csv,69,1153.95,800.441,0.029916,1.30729,911.205,1.06083
input/fake_instances/fake_457_0.csv,457,4280.34,2848.56,0.848958,51.3337,3101.72,51.519
input/fake_instances/fake_427_9.csv,427,3071.75,2044.79,0.721833,45.9255,2242.36,48.0655
input/fake_instances/fake_412_0.csv,412,3206.4,2044.59,0.707291,43.4702,2195.61,43.4116
input/fake_instances/fake_434_3.csv,434,2670.78,1893.67,0.72675,67.3207,2093.36,92.555
input/fake_instances/fake_298_2.csv,298,2725.51,1816.22,0.390959,24.6034,1957.75,19.3673
input/fake_instances/fake_184_7.csv,184,2114.88,1425.17,0.162958,8.12183,1547.5,8.06408
input/fake_instances/fake_471_3.csv,471,3134,2226.66,0.822667,54.7282,2417.62,54.777
input/fake_instances/fake_217_9.csv,217,2126.11,1404.14,0.224958,13.4435,1504.44,10.6637
input/fake_instances/fake_306_4.csv,306,2792.36,1982.65,0.408209,22.1978,2177.81,25.2986
input/fake_instances/fake_222_0.csv,222,2612.76,1892.54,0.242959,10.868,2066.68,11.4835
input/fake_instances/fake_252_9.csv,252,2111.68,1454.66,0.292292,14.396,1569.03,16.6425
input/fake_instances/fake_343_4.csv,343,2581.4,1768.11,0.480958,25.9662,1931.69,30.4448
input/fake_instances/fake_267_0.csv,267,2940.45,1964.56,0.336417,16.394,2177.37,16.0479
input/fake_instances/fake_96_5.csv,96,1279.72,1050.61,0.054375,1.96904,1108.17,2.45842
input/fake_instances/fake_365_7.csv,365,2773.74,1854.02,0.55225,27.1778,2020.12,30.5194
input/fake_instances/fake_241_3.csv,241,3602.95,2774.45,0.307833,15.6423,2987.71,13.1126
input/fake_instances/fake_3_0.csv,3,134.724,100.884,0.001292,0.018667,134.724,0.011
input/fake_instances/fake_320_7.csv,320,2801.39,1859.57,0.451291,22.9278,2024.25,28.1673
input/fake_instances/fake_204_3.csv,204,1976.58,1453.77,0.199167,9.553,1593.89,11.3203
input/fake_instances/fake_118_6.csv,118,1413.02,1065.5,0.069667,2.73921,1150.97,2.93383
input/fake_instances/fake_33_0.csv,33,342.222,315.555,0.0085,0.230333,323.193,0.241417
input/fake_instances/fake_385_2.csv,385,3092.63,2167.01,0.651833,31.488,2409.26,36.6481
input/fake_instances/fake_76_0.csv,76,1138.22,688.95,0.034458,1.34367,727.614,1.28687
input/fake_instances/fake_43_9.csv,43,833.151,642.1,0.016,0.503084,682.804,0.406875
input/fake_instances/fake_448_7.csv,448,3620.29,2422.07,0.848416,65.0473,2633.87,60.4033
input/fake_instances/fake_50_3.csv,50,1005.36,683.741,0.018083,0.493875,709.78,0.5815
input/fake_instances/fake_287_5.csv,287,2736.34,1842.37,0.363459,17.6329,2022.14,19.0875
input/fake_instances/fake_396_8.csv,396,3093.67,2027.73,0.657208,32.3668,2239.74,36.734
input/fake_instances/fake_15_3.csv,15,363.956,324.614,0.003625,0.077792,336.542,0.068167
input/fake_instances/fake_123_0.csv,123,1499.08,1061.1,0.080875,2.68483,1172.61,3.91696
input/fake_instances/fake_116_9.csv,116,1460.7,1025.9,0.074375,3.46496,1089.53,2.83092
input/fake_instances/fake_166_0.csv,166,1564.04,1118.78,0.137458,6.95296,1210.3,6.30025
input/fake_instances/fake_493_4.csv,493,3528.32,2525.09,0.937792,67.901,2760.37,59.9477
input/fake_instances/fake_153_9.csv,153,1801.93,1258.86,0.117917,5.29462,1409.76,5.36267
input/fake_instances/fake_140_3.csv,140,1771.51,1244.44,0.104,4.38596,1387.24,4.17846
input/fake_instances/fake_378_2.csv,378,2410.94,1718.18,0.569375,30.6378,1882.05,40.3602
input/fake_instances/fake_219_6.csv,219,2062.14,1544.93,0.221334,9.60117,1704.75,12.1403
input/fake_instances/fake_105_3.csv,105,1168.29,847.067,0.0585,2.29625,906.284,2.38979
input/fake_instances/fake_410_2.csv,410,3886.86,2833.6,0.723,39.8484,3090.31,41.7129
input/fake_instances/fake_455_2.csv,455,3345.44,2267.13,0.779084,46.6246,2435.28,49.1942
input/fake_instances/fake_398_7.csv,398,3613.14,2578.07,0.697042,41.6738,2828.01,38.0782
input/fake_instances/fake_473_1.csv,473,3439.63,2346.98,0.878083,67.136,2534.38,56.3469
input/fake_instances/fake_186_5.csv,186,1921.24,1461.9,0.161291,7.82679,1576.8,9.13442
input/fake_instances/fake_446_8.csv,446,3304.8,2196.17,0.809917,51.5303,2390.2,44.0819
input/fake_instances/fake_436_1.csv,436,4375.34,3050.86,0.873458,47.0146,3373.62,49.018
input/fake_instances/fake_403_8.csv,403,2587.86,1922.11,0.638334,37.4104,2054.34,47.6621
input/fake_instances/fake_398_5.csv,398,3613.14,2578.07,0.710833,42.3457,2828.01,38.148
input/fake_instances/fake_460_9.csv,460,3487.1,2259.2,0.7965,47.5933,2518.44,49.8515
